city_ID,city,lat,lng,country,beach_name,beach_address,beach_rating
788,Valletta,35.8978,14.5125,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
789,Luqa,35.8597,14.4892,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
790,Cospicua,35.8822,14.5222,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
791,Xagħra,36.0503,14.2675,Malta,Senglea Point Beach,Senglea Point,0.0
792,Għaxaq,35.8483,14.5172,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
793,Nadur,36.0381,14.295,Malta,Senglea Point Beach,Senglea Point,0.0
794,Marsa,35.8833,14.4947,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
795,Pietà,35.8833,14.4833,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
796,Balzan,35.8975,14.4533,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
797,Pembroke,35.9264,14.4808,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
798,Imġarr,35.9197,14.3664,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
799,Dingli,35.8603,14.3814,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
800,Marsaxlokk,35.8417,14.5447,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
801,Imqabba,35.8442,14.4669,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
802,Xewkija,36.0331,14.2583,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
803,Għajnsielem,36.0269,14.2903,Malta,Senglea Point Beach,Senglea Point,0.0
804,Iklin,35.9042,14.4544,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
805,Lija,35.9014,14.4472,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
806,Kalkara,35.8892,14.5294,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
807,Gudja,35.8483,14.5025,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
808,Senglea,35.8878,14.5169,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
809,Għargħur,35.9241,14.4534,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
810,Qrendi,35.8342,14.4589,Malta,Exiles Beach,"WF8X+W4V, Tower Road, Sliema",4.5
811,Mexico City,19.4333,-99.1333,Mexico,Bosque de Chapultepec,Mexico City,4.7
812,Guadalajara,20.6767,-103.3475,Mexico,Mercado Libertad - San Juan de Dios,"C. Dionisio Rodríguez 52, San Juan de Dios, Guadalajara",4.3
813,Tijuana,32.525,-117.0333,Mexico,Imperial Beach Pier,Imperial Beach,4.8
814,Ecatepec,19.6097,-99.06,Mexico,Bosque de Chapultepec,Mexico City,4.7
815,León de los Aldama,21.1167,-101.6833,Mexico,,,
816,Puebla,19.0333,-98.1833,Mexico,Ex-Hacienda de Chautla,"Carr Federal México-Puebla Km. 4-5, San Lucas el Grande",4.6
817,Zapopan,20.7167,-103.4,Mexico,Mercado Libertad - San Juan de Dios,"C. Dionisio Rodríguez 52, San Juan de Dios, Guadalajara",4.3
818,Juárez,31.7386,-106.48700000000001,Mexico,El Paso Zoo and Botanical Gardens,"4001 E Paisano Dr, El Paso",4.3
819,Monterrey,25.6667,-100.3,Mexico,papagayos,NL 20,0.0
820,Ciudad Nezahualcóyotl,19.41,-99.03,Mexico,Bosque de Chapultepec,Mexico City,4.7
821,Nezahualcóyotl,19.4,-98.9889,Mexico,Bosque de Chapultepec,Mexico City,4.7
822,Mexicali,32.6633,-115.4678,Mexico,Imperial Sand Dunes,"5777 CA-78, Brawley",4.8
823,Villahermosa,17.9892,-92.9281,Mexico,Tron beach *El paraíso Escondido*,"C3PG+QF, La Pimienta",5.0
824,Morelia,19.7683,-101.1894,Mexico,"NAUT I L I UZ TRAVELER, AGENCIA DE VIAJES Y TURISMO.","Av Plan Sexenal 145, Francisco J. Múgica, Morelia",3.0
825,Aguascalientes,21.875999999999998,-102.296,Mexico,San Jose De Gracia Pueblo Magico,"Juan Domínguez 503B, San José de Gracia",4.6
826,Naucalpan de Juárez,19.4753,-99.2378,Mexico,Bosque de Chapultepec,Mexico City,4.7
827,Mérida,20.97,-89.62,Mexico,Public beach acces,San Crisanto,5.0
828,Cancún,21.1606,-86.8475,Mexico,Playa Delfines,"Punta Nizuc - Cancún 335, Zona Hotelera, Cancún",4.7
829,Chihuahua,28.6353,-106.0889,Mexico,Cumbres de Majalca National Park,"Carretera Panamericana de Chihuahua a Cd. Juárez KM. 27 Norte y, Salome Gardea, Chihuahua",4.8
830,Saltillo,25.4333,-101.0,Mexico,Real de Santa Fe,COAH 112,0.0
831,Hermosillo,29.0989,-110.9542,Mexico,,,
832,Culiacán,24.8069,-107.3939,Mexico,Culiacán Park,"Av. México 68, Parque Culiacan 87, República Mexicana, Culiacán Rosales",4.4
833,Querétaro,20.5875,-100.3928,Mexico,Los Benitos beach,"Calle Pinos S/N, Los Benitos",0.0
834,San Luis Potosí,22.1511,-100.9761,Mexico,Gogorrón National Park,"San Luis Potosí, Moderna, Villa de Reyes",4.4
835,Tlajomulco de Zúñiga,20.4736,-103.4431,Mexico,Mercado Libertad - San Juan de Dios,"C. Dionisio Rodríguez 52, San Juan de Dios, Guadalajara",4.3
836,Torreón,25.5394,-103.4486,Mexico,Puentes Cuates,35173 Durango,4.7
837,Guadalupe,25.6775,-100.2597,Mexico,papagayos,NL 20,0.0
838,Acapulco de Juárez,16.8636,-99.8825,Mexico,Playa Tabachines,"México 200, Balcones al Mar, Acapulco de Juárez",4.7
839,Tlaquepaque,20.6167,-103.3167,Mexico,Mercado Libertad - San Juan de Dios,"C. Dionisio Rodríguez 52, San Juan de Dios, Guadalajara",4.3
840,Mazatlán,23.2167,-106.4167,Mexico,Playas de Mazatlan,"Unnamed Road, Quintas del Mar, Mazatlán",4.8
841,Durango,24.0167,-104.6667,Mexico,,,
842,Tlalnepantla,19.5367,-99.1947,Mexico,Bosque de Chapultepec,Mexico City,4.7
843,Chimalhuacán,19.4167,-98.9,Mexico,Bosque de Chapultepec,Mexico City,4.7
844,Tuxtla,16.7528,-93.1167,Mexico,,,
845,Irapuato,20.6667,-101.35,Mexico,Los Peñascos,"7VF8+FP, Cahuageo",5.0
846,Reynosa,26.0922,-98.2778,Mexico,Firemen's Park,"201 N 1st St, McAllen",4.6
847,Tonalá,20.6167,-103.2333,Mexico,Mercado Libertad - San Juan de Dios,"C. Dionisio Rodríguez 52, San Juan de Dios, Guadalajara",4.3
848,Ensenada,31.8578,-116.6058,Mexico,Pacífica Bay Beach,"C. Huerta 280, Carlos Pacheco 8, Ensenada",4.6
849,Heroica Matamoros,25.8797,-97.5042,Mexico,Beach Access #4 - Beach Circle,"2100 Gulf Blvd, South Padre Island",4.8
850,Ciudad Apodaca,25.7833,-100.1833,Mexico,papagayos,NL 20,0.0
851,Tultitlán de Mariano Escobedo,19.645,-99.1694,Mexico,Bosque de Chapultepec,Mexico City,4.7
852,Ixtapaluca,19.3186,-98.8822,Mexico,Bosque de Chapultepec,Mexico City,4.7
853,Celaya,20.5222,-100.8122,Mexico,Los Peñascos,"7VF8+FP, Cahuageo",5.0
854,Los Mochis,25.7835,-108.9937,Mexico,Las salinas,81334 Sinaloa,5.0
855,Ciudad López Mateos,19.55,-99.2833,Mexico,Museo Anahuacalli,"Museo 150, San Pablo Tepetlapa, Ciudad de México",4.7
856,San Nicolás de los Garza,25.75,-100.2833,Mexico,papagayos,NL 20,0.0
857,Veracruz,19.1903,-96.1533,Mexico,Playa La Trocha,"Heroes de Sotavento, La Trocha, Alvarado",4.5
858,Xalapa,19.54,-96.9275,Mexico,Volcancillo,Puebla - Xalapa,4.6
859,Nuevo Laredo,27.4861,-99.5069,Mexico,,,
860,Tecámac,19.7131,-98.9683,Mexico,Bosque de Chapultepec,Mexico City,4.7
861,Amsterdam,52.3667,4.8833,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
862,Rotterdam,51.9225,4.4792,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
863,The Hague,52.08,4.31,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
864,Utrecht,52.0889,5.1156,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
865,Eindhoven,51.4344,5.4842,Netherlands,Belcrum Beach,"Veilingkade 12a, Breda",4.4
866,Tilburg,51.57,5.07,Netherlands,Beldert Beach,"Strandweg 1, Zoelen",3.9
867,Almere,52.3758,5.2256,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
868,Groningen,53.2167,6.5667,Netherlands,Seehundbank Borkum,"Wattenmeer, Borkum",4.7
869,Breda,51.5875,4.775,Netherlands,Beldert Beach,"Strandweg 1, Zoelen",3.9
870,Nijmegen,51.8475,5.8625,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
871,Haarlem,52.3803,4.6406,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
872,Apeldoorn,52.21,5.97,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
873,Enschede,52.2236,6.8956,Netherlands,Beach Event Platz,Greven,2.5
874,Amersfoort,52.15,5.38,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
875,Hoofddorp,52.3008,4.6653,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
876,Zaanstad,52.4697,4.7767,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
877,Arnhem,51.9833,5.9167,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
878,’s-Hertogenbosch,51.6833,5.3167,Netherlands,Beldert Beach,"Strandweg 1, Zoelen",3.9
879,Zoetermeer,52.0611,4.4933,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
880,Zwolle,52.5167,6.1,Netherlands,Zutphen on the beach,"'s-Gravenhof 4A, Zutphen",0.0
881,Leiden,52.1544,4.4947,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
882,Maastricht,50.8667,5.6833,Netherlands,Dagstrand Thorn,"Waterstraat, Thorn",4.1
883,Dordrecht,51.81,4.67,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
884,Alphen aan den Rijn,52.1333,4.65,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
885,Alkmaar,52.6289,4.744,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
886,Emmen,52.7833,6.9,Netherlands,Attractiepark Slagharen,"Zwarte Dijk 37, Slagharen",4.2
887,Delft,52.0119,4.3594,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
888,Deventer,52.25,6.2,Netherlands,Zutphen on the beach,"'s-Gravenhof 4A, Zutphen",0.0
889,Amstelveen,52.3019,4.8581,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
890,Helmond,51.4797,5.6556,Netherlands,Beldert Beach,"Strandweg 1, Zoelen",3.9
891,Oss,51.7667,5.5167,Netherlands,Zutphen on the beach,"'s-Gravenhof 4A, Zutphen",0.0
892,Hilversum,52.23,5.18,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
893,Heerlen,50.8833,5.9833,Netherlands,Dagstrand Thorn,"Waterstraat, Thorn",4.1
894,Hengelo,52.2656,6.7931,Netherlands,Zutphen on the beach,"'s-Gravenhof 4A, Zutphen",0.0
895,Purmerend,52.505,4.9639,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
896,Schiedam,51.9167,4.4,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
897,Lelystad,52.5167,5.4833,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
898,Roosendaal,51.5314,4.4556,Netherlands,Strand Yerseke,Yerseke,4.3
899,Hoorn,52.6533,5.0733,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
900,Spijkenisse,51.8333,4.3167,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
901,Ede,52.0436,5.6667,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
902,Almelo,52.3575,6.6667,Netherlands,Zutphen on the beach,"'s-Gravenhof 4A, Zutphen",0.0
903,Vlaardingen,51.9167,4.35,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
904,Gouda,52.0181,4.7056,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
905,Zaandam,52.4417,4.8422,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
906,Velsen-Zuid,52.4667,4.6167,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
907,Assen,53.0,6.55,Netherlands,Attractiepark Slagharen,"Zwarte Dijk 37, Slagharen",4.2
908,Bergen op Zoom,51.5,4.3,Netherlands,Strand Yerseke,Yerseke,4.3
909,Capelle aan den IJssel,51.9357,4.5782,Netherlands,Scheveningen Strand,"Strandweg 34, Den Haag",4.6
910,Veenendaal,52.025,5.555,Netherlands,Stichtse strand,"Stichtseweg, Blaricum",4.3
911,Auckland,-36.85,174.7833,New Zealand,Takapuna Beach,"The Strand, Takapuna, Auckland",4.7
912,Wellington,-41.2889,174.7772,New Zealand,Petone Foreshore,"The Esplanade, Petone, Lower Hutt",4.5
913,Christchurch,-43.5309,172.6365,New Zealand,Kairaki Beach,Kairaki,3.0
914,Manukau City,-37.0,174.885,New Zealand,Takapuna Beach,"The Strand, Takapuna, Auckland",4.7
915,Waitakere,-36.849000000000004,174.543,New Zealand,Takapuna Beach,"The Strand, Takapuna, Auckland",4.7
916,Northcote,-36.7913,174.7758,New Zealand,Takapuna Beach,"The Strand, Takapuna, Auckland",4.7
917,Hamilton,-37.7833,175.2833,New Zealand,Waiuku Forest Beach,Port Waikato,4.5
918,Tauranga,-37.6858,176.1667,New Zealand,Maunganui Beach,"4B Marine Parade, Mount Maunganui",4.8
919,Lower Hutt,-41.2167,174.9167,New Zealand,Petone Foreshore,"The Esplanade, Petone, Lower Hutt",4.5
920,Dunedin,-45.8742,170.5036,New Zealand,Tunnel Beach,"Blackhead, Dunedin",4.8
921,Palmerston North,-40.3549,175.6095,New Zealand,Kuku Beach Estuary,"706 Kuku Beach Rd, Manakau",4.3
922,Napier,-39.4833,176.9167,New Zealand,Flat Rock,"Beach Rd, Napier",4.5
923,Porirua,-41.1333,174.85,New Zealand,Petone Foreshore,"The Esplanade, Petone, Lower Hutt",4.5
924,Rotorua,-38.1378,176.2514,New Zealand,Viewing platform,"569 Papamoa Beach Rd, Papamoa Beach, Papamoa",0.0
925,New Plymouth,-39.0578,174.0742,New Zealand,Ngamotu Beach,"51 Ocean View Parade, Moturoa, New Plymouth",4.5
926,Whangarei,-35.725,174.3236,New Zealand,Mangawhai Heads Beach,"147 Wintle St, Mangawhai Heads, Mangawhai",4.8
927,Nelson,-41.2931,173.2381,New Zealand,Abel Tasman National Park,South Island,4.8
928,Invercargill,-46.428999999999995,168.362,New Zealand,Tihaka Beach,Tihaka,4.5
929,Upper Hutt,-41.1333,175.05,New Zealand,Petone Foreshore,"The Esplanade, Petone, Lower Hutt",4.5
930,Whanganui,-39.9333,175.05,New Zealand,Mana Bay,"6 Beach Rd, Patea",4.5
931,Gisborne,-38.6625,178.0178,New Zealand,Mokotahi Lookout,Māhia,4.8
932,Paraparaumu,-40.9167,175.0167,New Zealand,Waikanae Beach,Waikanae Beach,4.7
933,Timaru,-44.3931,171.2508,New Zealand,Beach access,"Hook Beach Rd, Canterbury",4.5
934,Blenheim,-41.5167,173.95,New Zealand,Bobs Bay Reserve,Picton,4.6
935,Pukekohe East,-37.195,174.9481,New Zealand,Takapuna Beach,"The Strand, Takapuna, Auckland",4.7
936,Taupo,-38.69,176.08,New Zealand,Hot Water Beach,"Waipahihi, Taupō",4.3
937,Masterton,-40.9667,175.65,New Zealand,Kuku Beach Estuary,"706 Kuku Beach Rd, Manakau",4.3
938,Cambridge,-37.8833,175.4667,New Zealand,Tuapiro Reserve,"367 Tuapiro Rd, Katikati",4.7
939,Ashton,-44.033,171.77200000000002,New Zealand,Browns Beach,Milford,4.0
940,Levin,-40.625,175.2833,New Zealand,Waikanae Beach,Waikanae Beach,4.7
941,Macetown,-44.865,168.81900000000002,New Zealand,Glendhu Bay Lookout,"44°40'07.0""S 169°02'02., 6, Mount Aspiring National Park",4.6
942,Rolleston,-43.596000000000004,172.38299999999998,New Zealand,Kairaki Beach,Kairaki,3.0
943,Feilding,-40.225,175.565,New Zealand,Kuku Beach Estuary,"706 Kuku Beach Rd, Manakau",4.3
944,Whakatane,-37.964,176.984,New Zealand,Wairua Stream,"Whakarewarewa, Rotorua",4.8
945,Richmond,-41.3333,173.1833,New Zealand,Abel Tasman National Park,South Island,4.8
946,Havelock North,-39.6667,176.8833,New Zealand,Kairakau Beach,"15 Kairakau Beach Rd, Kairakau",4.7
947,Tokoroa,-38.22,175.872,New Zealand,Wairua Stream,"Whakarewarewa, Rotorua",4.8
948,Mosgiel,-45.875,170.34799999999998,New Zealand,Tunnel Beach,"Blackhead, Dunedin",4.8
949,Te Awamutu,-38.0083,175.325,New Zealand,Waitomo Glowworm Caves,"39 Waitomo Village Rd, Waitomo Caves",4.5
950,Waikanae,-40.876,175.06400000000002,New Zealand,Petone Foreshore,"The Esplanade, Petone, Lower Hutt",4.5
951,Hawera,-39.5833,174.2833,New Zealand,Waihi Beach,Hāwera,4.3
952,Glencoe,-46.192,168.646,New Zealand,Ocean Beach NZ,"250 Ocean Beach Rd, Ocean Beach, Bluff",0.0
953,Waiuku,-37.25,174.7333,New Zealand,Sandy beach,"Armour Bay Beach 5 Armour Rd, Parau, Auckland",0.0
954,Wanaka,-44.7081,169.1239,New Zealand,Glendhu Bay Lookout,"44°40'07.0""S 169°02'02., 6, Mount Aspiring National Park",4.6
955,Te Puke,-37.7833,176.3167,New Zealand,Maunganui Beach,"4B Marine Parade, Mount Maunganui",4.8
956,Greymouth,-42.4667,171.2,New Zealand,Sunset Point,"Gibson Quay, Hokitika",4.6
957,Matamata,-37.8097,175.7733,New Zealand,Maunganui Beach,"4B Marine Parade, Mount Maunganui",4.8
958,Thames,-37.1383,175.5375,New Zealand,Pauanui Beach,Pauanui,4.8
959,Kawerau,-38.0847,176.6996,New Zealand,Bay of Plenty Coastal Cycleway,Waiotahe,0.0
960,Kerikeri,-35.2244,173.9514,New Zealand,Hihi Beach,Hihi,4.6
961,Oslo,59.9111,10.7528,Norway,Lutvannet Beach,Oslo,4.6
962,Bergen,60.3925,5.3233,Norway,Kvernhusfossen,"Fv569 71, Modalen",4.6
963,Trondheim,63.44,10.4,Norway,Korsvika,"Ladestien, Trondheim",4.6
964,Stavanger,58.9701,5.7333,Norway,Revsvatnet Beach,"X4QR+RG, Jørpeland",4.7
965,Kristiansand,58.1467,7.9956,Norway,Kristiansand Beach,"Nodeviga 5, Kristiansand",5.0
966,Drammen,59.7439,10.2045,Norway,Lutvannet Beach,Oslo,4.6
967,Fredrikstad,59.2167,10.95,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
968,Sandefjord,59.1288,10.2197,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
969,Asker,59.8331,10.4392,Norway,Lutvannet Beach,Oslo,4.6
970,Nordre Fåle,59.75,10.8667,Norway,Lutvannet Beach,Oslo,4.6
971,Sandnes,58.85,5.7333,Norway,Revsvatnet Beach,"X4QR+RG, Jørpeland",4.7
972,Tønsberg,59.2981,10.4236,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
973,Skien,59.2081,9.5528,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
974,Sarpsborg,59.2839,11.1096,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
975,Bodø,67.2833,14.3833,Norway,Famous & Spectacular Hovdsundet Beach,Bodø,5.0
976,Ålesund,62.4723,6.1549,Norway,Blimsanden,Giske,4.7
977,Moss,59.434,10.6577,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
978,Arendal,58.4667,8.7667,Norway,Kristiansand Beach,"Nodeviga 5, Kristiansand",5.0
979,Lørenskog,59.8989,10.9642,Norway,Lutvannet Beach,Oslo,4.6
980,Tromsø,69.6546,18.9637,Norway,Tromso southern beach,"Unnamed Road 9006, Tromsø",4.7
981,Haugesund,59.4102,5.2755,Norway,Revsvatnet Beach,"X4QR+RG, Jørpeland",4.7
982,Porsgrunn,59.1419,9.6568,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
983,Ringsaker,61.0242,10.8019,Norway,Koigen,Hamar,4.6
984,Molde,62.7333,7.1833,Norway,Nordneset fyr,Farstad,4.6
985,Halden,59.1264,11.4828,Norway,Kosterhavet National Park,"Hamnevägen 30, Ekenäs",4.7
986,Ski,59.7419,10.8939,Norway,Lutvannet Beach,Oslo,4.6
987,Askøy,60.4667,5.15,Norway,Kvernhusfossen,"Fv569 71, Modalen",4.6
988,Lillehammer,61.1146,10.4674,Norway,Koigen,Hamar,4.6
989,Hamar,60.7944,11.0678,Norway,Åsand Beach,"Hurdal Municipality, Hurdal",4.6
990,Kongsberg,59.665,9.6464,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
991,Sola,58.88,5.6286,Norway,Revsvatnet Beach,"X4QR+RG, Jørpeland",4.7
992,Oppegård,59.7925,10.7903,Norway,Lutvannet Beach,Oslo,4.6
993,Lier,59.8675,10.2142,Norway,Lutvannet Beach,Oslo,4.6
994,Eidsvoll,60.3475,11.2508,Norway,Åsand Beach,"Hurdal Municipality, Hurdal",4.6
995,Nedre Eiker,59.7647,10.0333,Norway,Lutvannet Beach,Oslo,4.6
996,Sand,59.1344,10.2283,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
997,Harstad,68.7988,16.5393,Norway,Sandvika strand i Børra,Nøss,4.7
998,Larvik,59.0532,10.0271,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
999,Nittedal,60.0731,10.8722,Norway,Åsand Beach,"Hurdal Municipality, Hurdal",4.6
1000,Stjørdal,63.475,11.1708,Norway,Korsvika,"Ladestien, Trondheim",4.6
1001,Borre,59.3799,10.4539,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
1002,Røyken,59.7336,10.4289,Norway,Lutvannet Beach,Oslo,4.6
1003,Sem,59.28,10.3308,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
1004,Nøtterøy,59.2011,10.4078,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
1005,Elverum,60.8833,11.5667,Norway,Koigen,Hamar,4.6
1006,Stange,60.6494,11.3664,Norway,Åsand Beach,"Hurdal Municipality, Hurdal",4.6
1007,Gjøvik,60.7957,10.6916,Norway,Åsand Beach,"Hurdal Municipality, Hurdal",4.6
1008,Horten,59.4172,10.4834,Norway,Hella Beach,"Hellaveien 18, Nøtterøy",5.0
1009,Ås,59.6603,10.7836,Norway,Lutvannet Beach,Oslo,4.6
1010,Kleppe,58.7772,5.5967,Norway,Revsvatnet Beach,"X4QR+RG, Jørpeland",4.7
1011,Panama City,9.0,-79.5,Panama,"Playita Aspin, Little Aspin Beach","QCRX+RH4, Isla",4.0
1012,San Miguelito,9.033,-79.5,Panama,"Playita Aspin, Little Aspin Beach","QCRX+RH4, Isla",4.0
1013,Colón,9.365,-79.875,Panama,Little Colón Beach,"935V+GM5, Av. del Frente, Colón",3.4
1014,David,8.4333,-82.4333,Panama,Parador fotográfico Paso Canoas,"G5M6+R5Q, Paso Canoas",4.8
1015,La Chorrera,8.8792,-79.7822,Panama,"Playita Aspin, Little Aspin Beach","QCRX+RH4, Isla",4.0
1016,Balboa Heights,8.95,-79.5667,Panama,"Playita Aspin, Little Aspin Beach","QCRX+RH4, Isla",4.0
1017,Pacora,9.08,-79.28,Panama,"Playita Aspin, Little Aspin Beach","QCRX+RH4, Isla",4.0
1018,Chitré,7.9667,-80.4333,Panama,Playa Sea Cliff,"9WM5+VQ8, Unnamed Road, Río Hato",4.6
1019,Santiago,8.1004,-80.9833,Panama,"Chorros de Olá, Coclé","FCJ3+97C, El Cano",4.7
1020,Penonomé,8.51,-80.36,Panama,Playa Sea Cliff,"9WM5+VQ8, Unnamed Road, Río Hato",4.6
1021,Puerto Armuelles,8.2777,-82.8621,Panama,Matapalo Beach,"9PJ7+48J, Matapalo",4.4
1022,Bocas del Toro,9.3403,-82.242,Panama,La Piscina Beach,"CPMQ+526, Bocas del Toro",4.6
1023,Las Tablas,7.7604,-80.28,Panama,Dalia little beach,"FW3V+47, Los Panamaes",5.0
1024,Guararé,7.7667,-80.2833,Panama,Dalia little beach,"FW3V+47, Los Panamaes",5.0
1025,Guabito,9.4949,-82.6117,Panama,La Piscina Beach,"CPMQ+526, Bocas del Toro",4.6
1026,Almirante,9.3,-82.4,Panama,La Piscina Beach,"CPMQ+526, Bocas del Toro",4.6
1027,La Palma,8.3982,-78.1402,Panama,,,
1028,Jaqué,7.519,-78.166,Panama,,,
1029,Gaigirgordub,9.5583,-78.9483,Panama,Mermaid Pool,"7P35+4C, Panama City",5.0
1030,Buabidi,8.4746,-81.6983,Panama,,,
1031,Sieyik,9.3832,-82.6521,Panama,La Piscina Beach,"CPMQ+526, Bocas del Toro",4.6
1032,Unión Chocó,8.0778,-77.5583,Panama,Playa Playón Urbano,"GP3G+W6, Acandí",5.0
1033,Warsaw,52.23,21.0111,Poland,The beach at the mouth of Swider,Świdry Wielkie,4.7
1034,Kraków,50.0614,19.9372,Poland,Bagry Beach,"Kozia 30, Kraków",4.5
1035,Łódź,51.7769,19.4547,Poland,Projekt Lisowice,Lisowice,4.5
1036,Wrocław,51.11,17.0325,Poland,Cypel przy Mostach Warszawskich,"Pasterska 1c, Wrocław",4.9
1037,Poznań,52.4083,16.9336,Poland,Eko-Beach,Pobiedziska,4.1
1038,Gdańsk,54.3667,18.6333,Poland,Beach entry - stairs,81-198,4.9
1039,Szczecin,53.4247,14.5553,Poland,Mint Beach,Świnoujście,4.3
1040,Bydgoszcz,53.1167,18.0,Poland,Plaża Złota,Samociążek 89,4.1
1041,Lublin,51.2333,22.5667,Poland,Main Beach Zagłębocze,Unnamed Road,4.7
1042,Białystok,53.1167,23.1667,Poland,Plaża Miejska i Amfiteatr,Czarna Białostocka,4.5
1043,Katowice,50.25,19.0,Poland,Beach,"świętego Wojciecha 100, Jaworzno",4.7
1044,Gdynia,54.5189,18.5319,Poland,Beach entry - stairs,81-198,4.9
1045,Częstochowa,50.8096,19.1222,Poland,Plaża Masłońskie,42-360,4.1
1046,Radom,51.4036,21.1567,Poland,Zalew Rejów beach,Skarżysko-Kamienna,4.3
1047,Toruń,53.0167,18.6167,Poland,Plaża Złota,Samociążek 89,4.1
1048,Sosnowiec,50.3,19.1667,Poland,Beach,"świętego Wojciecha 100, Jaworzno",4.7
1049,Kielce,50.8725,20.6319,Poland,Zalew Rejów beach,Skarżysko-Kamienna,4.3
1050,Rzeszów,50.05,22.0,Poland,Zalew w Brzózie Królewskiej,Brzóza Królewska,4.2
1051,Gliwice,50.3011,18.6498,Poland,Beach,"świętego Wojciecha 100, Jaworzno",4.7
1052,Zabrze,50.3,18.7833,Poland,Beach,"świętego Wojciecha 100, Jaworzno",4.7
1053,Olsztyn,53.78,20.4942,Poland,Mielno plaża,Mielno,4.6
1054,Bielsko-Biała,49.8225,19.0444,Poland,Beach,"świętego Wojciecha 100, Jaworzno",4.7
1055,Bytom,50.347,18.923,Poland,,,
1056,Rybnik,50.0833,18.5,Poland,Sztuczna plaża,Katowice,4.6
