city_ID,city,lat,lng,country,airport_name,airport_address,airport_rating
1120,Dawmat al Jandal,29.8153,39.8664,Saudi Arabia,Al Jouf Domestic Airport,"Q4Q2+CR, Sakaka",4.0
1121,Al Bāḩah,20.0129,41.4677,Saudi Arabia,King Saud Bin Abdulaziz Airport,Al Aqiq,3.8
1122,Ad Dir‘īyah,24.7333,46.5756,Saudi Arabia,King Khalid International Airport || مطار الملك خالد الدولي Terminal 2 - صالة 2,"Airport Road, Riyadh",4.3
1123,Al Ḩawīyah,21.4411,40.4975,Saudi Arabia,Taif International Airport,Taif,3.9
1124,Al Majma‘ah,25.9039,45.3456,Saudi Arabia,,,
1125,Ḑurumā,24.6173,46.2256,Saudi Arabia,King Khalid International Airport || مطار الملك خالد الدولي Terminal 2 - صالة 2,"Airport Road, Riyadh",4.3
1126,Al Qurayyāt,31.3333,37.3333,Saudi Arabia,Gurayat Domestic Airport,"C75G+X3, Al Qurayyat",3.9
1127,Al Quway‘īyah,24.0737,45.2806,Saudi Arabia,,,
1128,Laylá,22.2833,46.7333,Saudi Arabia,,,
1129,Turabah,21.2142,41.6331,Saudi Arabia,,,
1130,Al Qunfudhah,19.1264,41.0789,Saudi Arabia,,,
1131,Singapore,1.3,103.8,Singapore,Hang Nadim Airport,"Jl. Hang Nadim No.01, Batu Besar, Kota Batam",4.4
1132,Bratislava,48.1447,17.1128,Slovakia,Vienna International Airport,Schwechat,4.1
1133,Košice,48.7167,21.25,Slovakia,Košice International Airport,"Letecká 41, Košice",4.0
1134,Petržalka,48.1333,17.1167,Slovakia,Vienna International Airport,Schwechat,4.1
1135,Prešov,49.0,21.2333,Slovakia,Košice International Airport,"Letecká 41, Košice",4.0
1136,Žilina,49.2167,18.7333,Slovakia,"Airport Zilina, Dolny Hricov",Dolný Hričov,4.6
1137,Banská Bystrica,48.7353,19.1453,Slovakia,Sliač Airport,Sliač,4.4
1138,Nitra,48.3147,18.0875,Slovakia,Piešťany Airport,"Žilinská cesta 597/81, Piešťany",4.4
1139,Trnava,48.3777,17.5862,Slovakia,Bratislava Airport,"Ivanská cesta, Bratislava",4.0
1140,Trenčín,48.8942,18.0406,Slovakia,"Airport Zilina, Dolny Hricov",Dolný Hričov,4.6
1141,Martin,49.0636,18.9214,Slovakia,"Airport Zilina, Dolny Hricov",Dolný Hričov,4.6
1142,Poprad,49.05,20.3,Slovakia,Poprad-Tatry Airport,"Na letisko 100, Poprad",4.4
1143,Prievidza,48.7714,18.6242,Slovakia,Sliač Airport,Sliač,4.4
1144,Zvolen,48.5831,19.1331,Slovakia,Sliač Airport,Sliač,4.4
1145,Považská Bystrica,49.1167,18.45,Slovakia,"Airport Zilina, Dolny Hricov",Dolný Hričov,4.6
1146,Michalovce,48.7575,21.9183,Slovakia,Uzhhorod International Airport,"Sobranets'ka St, 145, Uzhhorod",3.8
1147,Nové Zámky,47.9831,18.1728,Slovakia,Aeroklub Nové Zámky,"Komárňanská cesta, Nové Zámky",4.4
